# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Jul 15 22:56:14 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_ratdor,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,34.54500000,0.210000,2.150,0.192,7.30000,0.02300,Mass,0.000000,27.37,607,1,45.900000,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,704.4380000,14.1420000,12.5080000,13.9628000
Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,125.85180000,0.510000,11.590,1.034,132.00000,0.42000,Mass,0.000000,4.88,394,1,108.600000,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,704.4380000,14.1420000,12.5080000,13.9628000
Kepler-289 d,Kepler-289,1,3,Transit,2014,Kepler,0,66.06340000,0.330000,2.680,0.239,4.00000,0.01300,Mass,,,,1,70.700000,,5990.00,1.00,1.08,0.050,[Fe/H],0.061,4.47,19h49m51.68s,297.4653351,+42d52m58.27s,42.8828517,704.4380000,14.1420000,12.5080000,13.9628000
Kepler-29 b,Kepler-29,1,2,Transit,2011,Kepler,0,10.33974000,0.091900,2.550,0.227,5.00000,0.01573,Mass,0.000000,55.90,777,1,24.950000,,5378.00,0.73,0.76,-0.440,[Fe/H],-0.297,4.60,19h53m23.61s,298.3483820,+47d29m28.69s,47.4913021,832.5320000,15.5470000,13.6570000,15.2819000
Kepler-29 c,Kepler-29,1,2,Transit,2011,Kepler,0,13.28613000,0.108700,2.340,0.209,4.50000,0.01416,Mass,0.000000,34.40,715,1,31.830000,,5378.00,0.73,0.76,-0.440,[Fe/H],-0.297,4.60,19h53m23.61s,298.3483820,+47d29m28.69s,47.4913021,832.5320000,15.5470000,13.6570000,15.2819000
Kepler-290 b,Kepler-290,1,3,Transit,2014,Kepler,0,14.58934700,0.110000,2.250,0.201,5.69000,0.01790,M-R relationship,0.000000,22.64,594,0,47.440000,,5147.00,0.74,0.80,-0.060,[Fe/H],-0.586,4.62,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,694.6270000,15.7750000,13.4520000,15.5648000
Kepler-290 c,Kepler-290,1,3,Transit,2014,Kepler,0,36.77031000,0.205000,2.700,0.241,7.75000,0.02440,M-R relationship,0.000000,6.60,437,0,33.900000,,5147.00,0.74,0.80,-0.060,[Fe/H],-0.586,4.62,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,694.6270000,15.7750000,13.4520000,15.5648000
Kepler-290 d,Kepler-290,1,3,Transit,2023,Kepler,0,0.76401755,0.015400,0.860,0.079,0.56600,0.00178,M-R relationship,0.000000,1503.79,1589,0,4.860000,,5142.00,0.76,0.84,-0.060,[Fe/H],-0.586,4.60,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,694.6270000,15.7750000,13.4520000,15.5648000
Kepler-291 b,Kepler-291,1,2,Transit,2014,Kepler,0,3.54651100,0.047000,2.160,0.193,5.31000,0.01670,M-R relationship,0.000000,627.37,1212,0,11.910000,,6002.00,1.02,0.90,-0.110,[Fe/H],0.071,4.47,19h11m39.91s,287.9163029,+42d26m14.16s,42.4372666,1786.4800000,16.2180000,14.1500000,15.8985000
Kepler-291 c,Kepler-291,1,2,Transit,2014,Kepler,0,5.70078600,0.065000,1.880,0.168,4.19000,0.01320,M-R relationship,0.000000,332.74,1035,0,27.020000,,6002.00,1.02,0.90,-0.110,[Fe/H],0.071,4.47,19h11m39.91s,287.9163029,+42d26m14.16s,42.4372666,1786.4800000,16.2180000,14.1500000,15.8985000
Kepler-292 b,Kepler-292,1,5,Transit,2014,Kepler,0,2.58082700,0.035000,1.320,0.118,2.30000,0.00724,M-R relationship,0.000000,394.30,1130,0,4.500000,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,16.3030000,13.9700000,15.9419000
Kepler-292 c,Kepler-292,1,5,Transit,2014,Kepler,0,3.71533500,0.045000,1.470,0.131,2.76000,0.00869,M-R relationship,0.000000,242.42,1001,0,5.800000,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,16.3030000,13.9700000,15.9419000
Kepler-292 d,Kepler-292,1,5,Transit,2014,Kepler,0,7.05567900,0.068000,2.230,0.199,5.60000,0.01760,M-R relationship,0.000000,103.00,808,0,17.530000,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,16.3030000,13.9700000,15.9419000
Kepler-292 e,Kepler-292,1,5,Transit,2014,Kepler,0,11.97901000,0.097000,2.670,0.238,7.61000,0.02390,M-R relationship,0.000000,50.92,678,0,24.920000,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,16.3030000,13.9700000,15.9419000
Kepler-292 f,Kepler-292,1,5,Transit,2014,Kepler,0,20.83423700,0.141000,2.350,0.210,6.12000,0.01930,M-R relationship,0.000000,24.32,563,0,18.300000,,5299.00,0.83,0.85,-0.070,[Fe/H],-0.337,4.54,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,16.3030000,13.9700000,15.9419000
Kepler-293 b,Kepler-293,1,2,Transit,2014,Kepler,0,19.25419600,0.144000,3.070,0.274,9.64000,0.03030,M-R relationship,0.000000,28.94,657,0,32.870000,,5804.00,0.96,0.94,0.040,[Fe/H],-0.233,4.50,19h05m25.93s,286.3580611,+42d24m23.37s,42.4064917,974.6330000,15.4520000,13.6610000,15.3334000
Kepler-293 c,Kepler-293,1,2,Transit,2014,Kepler,0,54.15574300,0.286000,3.830,0.342,14.00000,0.04420,M-R relationship,0.000000,7.29,466,0,43.500000,,5804.00,0.96,0.94,0.040,[Fe/H],-0.233,4.50,19h05m25.93s,286.3580611,+42d24m23.37s,42.4064917,974.6330000,15.4520000,13.6610000,15.3334000
Kepler-294 b,Kepler-294,1,2,Transit,2014,Kepler,0,3.70121200,0.048000,1.770,0.158,3.78000,0.01190,M-R relationship,0.000000,329.80,1087,0,11.634000,,5913.00,0.98,0.95,0.160,[Fe/H],-0.148,4.49,19h09m34.09s,287.3920392,+46d03m33.33s,46.0592578,1357.0100000,15.9480000,14.1720000,15.8186000
Kepler-294 c,Kepler-294,1,2,Transit,2014,Kepler,0,6.62640000,0.071000,2.710,0.242,7.80000,0.02450,M-R relationship,0.000000,151.49,895,0,16.270000,,5913.00,0.98,0.95,0.160,[Fe/H],-0.148,4.49,19h09m34.09s,287.3920392,+46d03m33.33s,46.0592578,1357.0100000,15.9480000,14.1720000,15.8186000
Kepler-295 b,Kepler-295,1,3,Transit,2014,Kepler,0,12.64516400,0.099000,1.220,0.109,1.98000,0.00624,M-R relationship,0.000000,391.01,741,0,4.410000,,5603.00,0.90,0.89,-0.010,[Fe/H],0.629,4.44,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,14.6310000,12.7170000,14.4325000
Kepler-295 c,Kepler-295,1,3,Transit,2014,Kepler,0,21.52625800,0.142000,1.170,0.104,1.71000,0.00537,M-R relationship,0.000000,192.14,621,0,19.860000,,5603.00,0.90,0.89,-0.010,[Fe/H],0.629,4.44,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,14.6310000,12.7170000,14.4325000
Kepler-295 d,Kepler-295,1,3,Transit,2014,Kepler,0,33.88405400,0.192000,1.360,0.121,2.42000,0.00761,M-R relationship,0.000000,104.96,533,0,14.700000,,5603.00,0.90,0.89,-0.010,[Fe/H],0.629,4.44,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,14.6310000,12.7170000,14.4325000
Kepler-296 b,Kepler-296,2,5,Transit,2014,Kepler,0,10.86438400,0.079000,1.610,0.144,3.22000,0.01010,M-R relationship,0.330000,6.50,495,0,35.500000,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,167.0000000,16.3630000,12.6000000,15.9015000
Kepler-296 c,Kepler-296,2,5,Transit,2014,Kepler,0,5.84163660,0.052100,2.000,0.178,4.66000,0.01470,M-R relationship,0.330000,14.80,606,0,23.500000,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,167.0000000,16.3630000,12.6000000,15.9015000
Kepler-296 d,Kepler-296,2,5,Transit,2014,Kepler,0,19.85029100,0.118000,2.090,0.186,5.02000,0.01580,M-R relationship,0.330000,2.90,403,0,53.100000,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.509,4.77,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,167.0000000,16.3630000,12.6000000,15.9015000
Kepler-296 e,Kepler-296,2,5,Transit,2014,Kepler,0,34.14211000,0.169000,1.530,0.136,2.96000,0.00930,M-R relationship,0.330000,1.41,337,0,76.200000,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.569,4.77,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,167.0000000,16.3630000,12.6000000,15.9015000
Kepler-296 f,Kepler-296,2,5,Transit,2014,Kepler,0,63.33627000,0.255000,1.800,0.161,3.89000,0.01230,M-R relationship,0.330000,0.62,274,0,115.100000,M2 V,3740.00,0.48,0.50,-0.080,[Fe/H],-1.569,4.77,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,167.0000000,16.3630000,12.6000000,15.9015000
Kepler-297 b,Kepler-297,1,3,Transit,2014,Kepler,0,38.87182600,0.217000,2.870,0.256,48.50000,0.15300,Mass,0.000000,16.46,509,1,50.414000,,5619.00,0.92,0.98,-0.100,[Fe/H],-0.096,4.47,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,14.3260000,12.7800000,14.1922000
Kepler-297 c,Kepler-297,1,3,Transit,2014,Kepler,0,74.92013700,0.336000,6.540,0.583,42.10000,0.13200,Mass,0.000000,6.86,409,1,78.200000,,5619.00,0.92,0.98,-0.100,[Fe/H],-0.096,4.47,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,14.3260000,12.7800000,14.1922000
Kepler-297 d,Kepler-297,1,3,Transit,2023,Kepler,0,150.01895110,0.523000,32.600,0.635,89700.00000,282.00000,M-R relationship,0.000000,2.62,325,0,119.300000,,5618.00,0.90,0.85,-0.220,[Fe/H],-0.096,4.46,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,14.3260000,12.7800000,14.1922000
Kepler-298 b,Kepler-298,1,3,Transit,2014,Kepler,0,10.47546400,0.080000,1.960,0.175,4.50000,0.01420,M-R relationship,0.000000,24.71,540,0,34.090000,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,518.2040000,15.6170000,13.0750000,15.4179000
Kepler-298 c,Kepler-298,1,3,Transit,2014,Kepler,0,22.92881000,0.136000,1.930,0.172,4.38000,0.01380,M-R relationship,0.000000,8.70,416,0,42.000000,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,518.2040000,15.6170000,13.0750000,15.4179000
Kepler-298 d,Kepler-298,1,3,Transit,2014,Kepler,0,77.47363300,0.305000,2.500,0.223,6.80000,0.02140,M-R relationship,0.000000,1.72,277,0,95.000000,,4465.00,0.58,0.66,-0.210,[Fe/H],-0.733,4.71,18h52m09.56s,283.0398448,+48d49m31.19s,48.8253303,518.2040000,15.6170000,13.0750000,15.4179000
Kepler-299 b,Kepler-299,1,4,Transit,2014,Kepler,0,2.92712800,0.040000,1.320,0.118,2.30000,0.00724,M-R relationship,0.000000,622.07,1258,0,8.902000,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,1052.2400000,15.2320000,13.4360000,15.0103000
Kepler-299 c,Kepler-299,1,4,Transit,2014,Kepler,0,6.88587500,0.070000,2.650,0.236,7.51000,0.02360,M-R relationship,0.000000,198.55,946,0,4.860000,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,1052.2400000,15.2320000,13.4360000,15.0103000
Kepler-299 d,Kepler-299,1,4,Transit,2014,Kepler,0,15.05478600,0.118000,1.860,0.166,4.12000,0.01300,M-R relationship,0.000000,69.96,729,0,16.530000,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,1052.2400000,15.2320000,13.4360000,15.0103000
Kepler-299 e,Kepler-299,1,4,Transit,2014,Kepler,0,38.28548900,0.220000,1.870,0.167,4.16000,0.01310,M-R relationship,0.000000,20.17,534,1,44.900000,,5617.00,1.03,0.95,-0.010,[Fe/H],-0.044,4.39,18h52m49.68s,283.2070156,+48d34m49.88s,48.5805222,1052.2400000,15.2320000,13.4360000,15.0103000
Kepler-30 b,Kepler-30,1,3,Transit,2012,Kepler,0,29.33434000,0.180000,3.900,0.348,11.30000,0.03600,Mass,0.042000,16.38,524,1,37.700000,,5498.00,0.95,0.99,0.180,[Fe/H],-0.237,4.77,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,914.2210000,15.7260000,13.5810000,15.3761000
Kepler-30 c,Kepler-30,1,3,Transit,2012,Kepler,0,60.32310500,0.300000,12.300,1.097,640.00000,2.01000,Mass,0.011100,6.22,411,1,61.300000,,5498.00,0.95,0.99,0.180,[Fe/H],-0.237,4.77,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,914.2210000,15.7260000,13.5810000,15.3761000
Kepler-30 d,Kepler-30,1,3,Transit,2012,Kepler,0,143.34394000,0.500000,8.800,0.785,23.10000,0.07300,Mass,0.022000,1.96,308,1,109.100000,,5498.00,0.95,0.99,0.180,[Fe/H],-0.237,4.77,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,914.2210000,15.7260000,13.5810000,15.3761000
Kepler-300 b,Kepler-300,1,2,Transit,2014,Kepler,0,10.44634700,0.094000,1.670,0.149,3.43000,0.01080,M-R relationship,0.000000,265.19,812,0,13.000000,,5986.00,0.90,1.07,0.040,[Fe/H],0.340,4.53,19h41m09.29s,295.2886934,+48d35m59.01s,48.5997243,1098.4500000,14.2500000,12.7420000,14.1797000
Kepler-300 c,Kepler-300,1,2,Transit,2014,Kepler,0,40.71495500,0.232000,2.250,0.201,5.69000,0.01790,M-R relationship,0.000000,43.25,516,1,32.300000,,5986.00,0.90,1.07,0.040,[Fe/H],0.340,4.53,19h41m09.29s,295.2886934,+48d35m59.01s,48.5997243,1098.4500000,14.2500000,12.7420000,14.1797000
Kepler-301 b,Kepler-301,1,3,Transit,2014,Kepler,0,2.50855300,0.036000,1.350,0.120,2.39000,0.00752,M-R relationship,0.000000,665.44,1278,0,8.366000,,5815.00,0.90,0.98,0.187,[M/H],-0.080,4.53,18h55m55.90s,283.9829040,+49d13m58.62s,49.2329512,719.1660000,14.4580000,12.7060000,14.2737000
Kepler-301 c,Kepler-301,1,3,Transit,2014,Kepler,0,5.41902600,0.060000,1.350,0.120,2.39000,0.00752,M-R relationship,0.000000,238.48,989,0,18.428000,,5815.00,0.90,0.98,0.187,[M/H],-0.080,4.53,18h55m55.90s,283.9829040,+49d13m58.62s,49.2329512,719.1660000,14.4580000,12.7060000,14.2737000
Kepler-301 d,Kepler-301,1,3,Transit,2014,Kepler,0,13.75124300,0.112000,1.750,0.156,3.71000,0.01170,M-R relationship,0.000000,68.93,725,0,19.400000,,5815.00,0.90,0.98,0.187,[M/H],-0.080,4.53,18h55m55.90s,283.9829040,+49d13m58.62s,49.2329512,719.1660000,14.4580000,12.7060000,14.2737000
Kepler-302 b,Kepler-302,1,2,Transit,2014,Kepler,0,30.18410400,0.193000,4.060,0.362,15.50000,0.04880,M-R relationship,0.000000,31.25,634,0,40.330000,,5740.00,1.22,1.02,0.060,[Fe/H],0.049,4.29,19h37m16.06s,294.3169307,+43d37m45.28s,43.6292436,1402.5800000,15.6940000,13.9000000,15.4911000
Kepler-302 c,Kepler-302,1,2,Transit,2014,Kepler,0,127.28218400,0.503000,12.450,1.111,,,Msini,0.000000,4.58,392,0,97.120000,,5740.00,1.22,1.02,0.060,[Fe/H],0.049,4.29,19h37m16.06s,294.3169307,+43d37m45.28s,43.6292436,1402.5800000,15.6940000,13.9000000,15.4911000
Kepler-303 b,Kepler-303,1,2,Transit,2014,Kepler,0,1.93705500,0.024000,0.890,0.079,0.64000,0.00201,M-R relationship,0.000000,145.44,802,0,10.175000,M0 V,3944.00,0.48,0.57,-0.414,[M/H],-1.066,4.77,18h52m32.51s,283.1354742,+43d39m24.13s,43.6567036,209.7380000,14.9170000,11.5960000,14.3960000
Kepler-303 c,Kepler-303,1,2,Transit,2014,Kepler,0,7.06114900,0.057000,1.140,0.102,1.55000,0.00489,M-R relationship,0.000000,25.85,521,0,54.222000,M0 V,3944.00,0.48,0.57,-0.414,[M/H],-1.066,4.77,18h52m32.51s,283.1354742,+43d39m24.13s,43.6567036,209.7380000,14.9170000,11.5960000,14.3960000
Kepler-304 b,Kepler-304,1,4,Transit,2014,Kepler,0,3.29570900,0.039000,2.860,0.255,8.55000,0.02690,M-R relationship,0.000000,139.15,875,0,13.830000,,4731.00,0.69,0.80,0.050,[Fe/H],-0.662,4.63,19h37m46.03s,294.4418031,+40d33m27.15s,40.5575408,434.6840000,15.0650000,12.6260000,14.8308000
Kepler-304 c,Kepler-304,1,4,Transit,2014,Kepler,0,5.31594600,0.054000,2.170,0.194,5.35000,0.01680,M-R relationship,0.000000,73.60,746,0,37.980000,,4731.00,0.69,0.80,0.050,[Fe/H],-0.662,4.63,19h37m46.03s,294.4418031,+40d33m27.15s,40.5575408,434.6840000,15.0650000,12.6260000,14.8308000
Kepler-304 d,Kepler-304,1,4,Transit,2014,Kepler,0,9.65347100,0.080000,2.750,0.245,8.00000,0.02520,M-R relationship,0.000000,33.16,611,0,25.950000,,4731.00,0.69,0.80,0.050,[Fe/H],-0.662,4.63,19h37m46.03s,294.4418031,+40d33m27.15s,40.5575408,434.6840000,15.0650000,12.6260000,14.8308000
Kepler-304 e,Kepler-304,1,4,Transit,2016,Kepler,0,1.49914695,0.023200,1.200,0.107,1.87000,0.00588,M-R relationship,0.000000,397.25,1137,0,8.065000,,4817.00,0.73,0.80,0.050,[Fe/H],-0.662,4.61,19h37m46.03s,294.4418031,+40d33m27.15s,40.5575408,434.6840000,15.0650000,12.6260000,14.8308000
Kepler-305 b,Kepler-305,1,4,Transit,2013,Kepler,0,5.48700000,0.057100,3.600,0.321,10.50000,0.03300,Mass,0.000000,112.91,836,1,9.400000,,5117.00,0.80,0.76,0.030,[Fe/H],-0.423,4.51,19h56m53.82s,299.2242557,+40d20m35.40s,40.3431670,868.4770000,15.8510000,13.7020000,15.7661000
Kepler-305 c,Kepler-305,1,4,Transit,2013,Kepler,0,8.29100000,0.075200,3.300,0.294,6.00000,0.01900,Mass,0.000000,65.10,728,1,12.400000,,5117.00,0.80,0.76,0.030,[Fe/H],-0.423,4.51,19h56m53.82s,299.2242557,+40d20m35.40s,40.3431670,868.4770000,15.8510000,13.7020000,15.7661000
Kepler-305 d,Kepler-305,1,4,Transit,2014,Kepler,0,16.73866100,0.121000,2.710,0.242,9.10000,0.02863,Mass,0.000000,25.52,576,0,54.490000,,5100.00,0.79,0.85,0.030,[Fe/H],-0.423,4.56,19h56m53.82s,299.2242557,+40d20m35.40s,40.3431670,868.4770000,15.8510000,13.7020000,15.7661000
Kepler-305 e,Kepler-305,1,4,Transit,2020,Kepler,0,3.20538000,0.039900,1.794,0.160,3.87000,0.01220,M-R relationship,0.000000,236.11,1000,0,11.510000,,4974.00,0.83,0.82,0.040,[Fe/H],-0.423,4.52,19h56m53.82s,299.2242557,+40d20m35.40s,40.3431670,868.4770000,15.8510000,13.7020000,15.7661000
Kepler-306 b,Kepler-306,1,4,Transit,2014,Kepler,0,4.64618600,0.050000,1.520,0.136,2.92000,0.00920,M-R relationship,0.000000,127.25,830,0,15.200000,,4954.00,0.72,0.81,-0.080,[Fe/H],-0.469,4.61,19h14m09.29s,288.5387145,+40d36m57.80s,40.6160545,775.6790000,15.5750000,13.5030000,15.5524000
Kepler-306 c,Kepler-306,1,4,Transit,2014,Kepler,0,7.24019300,0.067000,2.350,0.210,6.12000,0.01930,M-R relationship,0.000000,70.45,716,0,19.580000,,4954.00,0.72,0.81,-0.080,[Fe/H],-0.469,4.61,19h14m09.29s,288.5387145,+40d36m57.80s,40.6160545,775.6790000,15.5750000,13.5030000,15.5524000
Kepler-306 d,Kepler-306,1,4,Transit,2014,Kepler,0,17.32664400,0.120000,2.470,0.220,6.66000,0.02100,M-R relationship,0.000000,21.98,535,0,28.640000,,4954.00,0.72,0.81,-0.080,[Fe/H],-0.469,4.61,19h14m09.29s,288.5387145,+40d36m57.80s,40.6160545,775.6790000,15.5750000,13.5030000,15.5524000
Kepler-306 e,Kepler-306,1,4,Transit,2014,Kepler,0,44.84097500,0.227000,2.270,0.203,5.77000,0.01820,M-R relationship,0.000000,6.18,390,0,63.900000,,4954.00,0.72,0.81,-0.080,[Fe/H],-0.469,4.61,19h14m09.29s,288.5387145,+40d36m57.80s,40.6160545,775.6790000,15.5750000,13.5030000,15.5524000
Kepler-307 b,Kepler-307,1,2,Transit,2013,Kepler,0,10.42080000,0.091700,2.430,0.217,7.44000,0.02341,Mass,0.000000,59.70,797,1,22.400000,,5367.00,0.81,0.91,0.190,[Fe/H],-0.122,4.46,19h51m10.82s,297.7950939,+40d25m03.51s,40.4176403,575.5810000,14.1490000,12.3210000,14.0561000
Kepler-307 c,Kepler-307,1,2,Transit,2013,Kepler,0,13.07290000,0.106800,2.200,0.196,3.64000,0.01145,Mass,0.000000,44.00,739,1,20.340000,,5367.00,0.81,0.91,0.190,[Fe/H],-0.122,4.46,19h51m10.82s,297.7950939,+40d25m03.51s,40.4176403,575.5810000,14.1490000,12.3210000,14.0561000
Kepler-308 b,Kepler-308,1,2,Transit,2014,Kepler,0,9.69492800,0.090000,2.120,0.189,5.14000,0.01620,M-R relationship,0.000000,108.64,833,0,27.700000,,5895.00,0.94,0.92,-0.040,[Fe/H],-0.116,4.51,19h43m08.46s,295.7852423,+40d26m22.47s,40.4395753,1335.9200000,16.0190000,14.1870000,15.8506000
Kepler-308 c,Kepler-308,1,2,Transit,2014,Kepler,0,15.38231000,0.123000,2.160,0.193,5.31000,0.01670,M-R relationship,0.000000,58.68,714,0,31.470000,,5895.00,0.94,0.92,-0.040,[Fe/H],-0.116,4.51,19h43m08.46s,295.7852423,+40d26m22.47s,40.4395753,1335.9200000,16.0190000,14.1870000,15.8506000
Kepler-309 b,Kepler-309,1,2,Transit,2014,Kepler,0,5.92365300,0.059000,1.560,0.139,3.05000,0.00961,M-R relationship,0.000000,99.49,531,0,17.510000,M0 V,4713.00,0.72,0.67,0.110,[Fe/H],-0.574,4.61,19h50m02.37s,297.5098911,+46d57m41.08s,46.9614121,544.5680000,15.4180000,12.8520000,15.1261000
Kepler-309 c,Kepler-309,1,2,Transit,2014,Kepler,0,105.35638300,0.401000,2.510,0.224,6.85000,0.02150,M-R relationship,0.000000,2.14,204,1,79.000000,M0 V,4713.00,0.72,0.67,0.110,[Fe/H],-0.574,4.61,19h50m02.37s,297.5098911,+46d57m41.08s,46.9614121,544.5680000,15.4180000,12.8520000,15.1261000
Kepler-31 b,Kepler-31,1,3,Transit,2011,Kepler,0,20.86130000,0.160000,5.500,0.491,25.90000,0.08160,M-R relationship,0.000000,91.47,781,1,31.855000,,6340.00,1.22,1.21,-0.076,[Fe/H],0.301,4.70,19h36m05.53s,294.0230229,+45d51m10.99s,45.8530535,1664.6400000,15.4960000,13.8710000,15.2240000
Kepler-31 c,Kepler-31,1,3,Transit,2011,Kepler,0,42.63180000,0.260000,5.300,0.473,1493.70000,4.70000,Mass,0.000000,35.25,615,1,28.700000,,6340.00,1.22,1.21,-0.076,[Fe/H],0.301,4.70,19h36m05.53s,294.0230229,+45d51m10.99s,45.8530535,1664.6400000,15.4960000,13.8710000,15.2240000
Kepler-31 d,Kepler-31,1,3,Transit,2014,Kepler,0,87.64510000,0.400000,3.900,0.348,2161.24400,6.80000,Mass,0.000000,13.49,484,0,46.300000,,6340.00,1.22,1.21,-0.076,[Fe/H],0.301,4.70,19h36m05.53s,294.0230229,+45d51m10.99s,45.8530535,1664.6400000,15.4960000,13.8710000,15.2240000
Kepler-310 b,Kepler-310,1,3,Transit,2014,Kepler,0,13.93069800,0.111000,1.190,0.106,1.81000,0.00570,M-R relationship,0.000000,45.97,665,1,18.500000,,5797.00,0.88,0.91,-0.070,[Fe/H],-0.239,4.52,19h15m21.43s,288.8392780,+46d59m12.29s,46.9867472,602.2680000,14.3760000,12.6260000,14.2650000
